#{"t_start": 1760907604.3554823, "env_id": "Humanoid-v5"}
r,l,t
524.195831,96,2020.098269
514.433378,98,2020.14055
429.537075,84,2020.660845
617.240024,114,2020.710917
689.573253,128,2020.769075
528.518338,98,2020.815322
516.943733,98,2020.860651
497.038057,92,2020.90076
590.439972,117,2020.952236
683.507189,133,2021.010856
452.831515,90,2021.049764
665.340622,122,2021.104324
477.119626,90,2021.143282
532.666035,101,2021.188374
554.638966,106,2021.234743
563.708253,106,2021.280977
779.74435,139,2021.340666
442.361718,85,2021.37695
526.378552,96,2021.417989
419.07682,78,2021.451854
525.021946,97,2021.495136
615.769867,113,2021.547006
615.941599,114,2022.137968
582.922779,109,2022.18375
699.941387,129,2022.240573
544.867012,106,2022.2863
704.531291,129,2022.345066
964.693269,185,2022.430599
534.086043,98,2022.473762
482.169848,92,2022.513933
451.591799,87,2022.55177
494.010106,95,2022.594087
538.43688,98,2022.637311
785.727501,142,2022.699492
459.374355,85,2022.737112
832.608518,152,2022.804078
590.919554,109,2022.854035
537.855118,103,2022.899268
928.045712,168,2022.973817
869.541919,155,2023.504532
440.346289,82,2023.540537
589.302578,113,2023.58866
412.878571,78,2023.622105
679.320878,127,2023.67909
598.051081,113,2023.727503
520.260992,99,2023.769588
759.611405,140,2023.831719
529.705277,99,2023.874195
615.144734,114,2023.924985
645.674892,118,2023.97553
498.306853,93,2024.016195
682.627455,128,2024.070753
672.09625,124,2024.126539
862.27365,163,2024.198213
643.853179,120,2024.250414
594.830712,110,2024.299841
624.04091,115,2024.351503
512.353945,95,2024.923496
715.102304,130,2024.982199
716.504034,134,2025.039549
528.052877,98,2025.082728
511.341078,98,2025.126006
534.838441,100,2025.170844
460.733725,86,2025.207913
666.569038,124,2025.263831
698.268843,128,2025.320678
568.97208,107,2025.367805
495.17388,95,2025.409007
438.229156,82,2025.445741
376.703893,72,2025.477437
406.633026,79,2025.511372
402.6365,77,2025.544527
533.409821,100,2025.587304
535.296159,99,2025.630874
586.49412,107,2025.678309
608.899273,113,2025.725847
609.28822,113,2025.774845
497.790299,96,2026.261934
493.342636,94,2026.303287
441.302044,87,2026.339787
540.271556,100,2026.383209
678.267762,126,2026.437966
586.225666,109,2026.483957
661.541686,128,2026.539367
457.924054,85,2026.575732
343.893979,67,2026.603348
959.911741,174,2026.679702
726.620907,135,2026.739032
630.332965,117,2026.790955
625.089159,120,2026.841567
609.832858,113,2026.891163
575.539926,108,2026.938553
621.266371,118,2026.988397
502.727225,96,2027.029572
233.93359,49,2027.048569
508.757066,94,2027.08963
552.68193,106,2027.606984
523.552516,97,2027.64874
587.030864,110,2027.698231
592.310228,115,2027.74612
616.00103,114,2027.796083
773.714521,143,2027.858162
499.935606,96,2027.899249
531.528714,102,2027.943295
681.227244,126,2028.000142
568.848248,110,2028.048484
1358.376136,250,2028.158743
689.015059,130,2028.21479
737.089399,135,2028.272866
712.723004,131,2028.329958
619.478548,112,2028.378151
627.034593,117,2028.429398
580.209443,112,2028.944292
623.427284,114,2028.998766
538.821377,103,2029.04743
431.143663,87,2029.089388
592.281282,108,2029.139522
471.746255,89,2029.179971
550.201141,106,2029.228579
452.469822,95,2029.27144
511.702816,96,2029.315431
813.508318,150,2029.38147
379.633655,77,2029.416296
654.606124,122,2029.47049
653.790776,120,2029.523154
584.612991,109,2029.571851
409.609261,82,2029.607538
552.418278,104,2029.65488
815.992372,149,2029.72203
681.706784,122,2029.776381
578.143076,109,2029.823581
424.087371,80,2029.859126
563.061706,110,2030.461341
416.051797,78,2030.498422
642.997496,121,2030.553654
574.335072,109,2030.601629
472.703239,91,2030.642525
454.712076,86,2030.680303
544.603518,103,2030.726158
471.891491,90,2030.764969
650.474247,121,2030.819757
636.162709,118,2030.874203
531.733087,100,2030.920439
754.309961,142,2030.985002
436.474515,85,2031.022628
499.806207,95,2031.065694
446.776438,86,2031.1049
525.34896,98,2031.14777
534.069328,101,2031.193247
653.687364,122,2031.246858
674.590956,127,2031.303824
501.986251,97,2031.809712
526.735644,97,2031.854702
631.268125,115,2031.906473
727.10264,137,2031.967085
613.955049,112,2032.016662
613.48493,115,2032.067605
524.520873,98,2032.113482
551.728104,105,2032.15971
443.720868,90,2032.201521
601.267927,110,2032.249108
622.888873,116,2032.300677
475.909446,89,2032.339925
605.657483,114,2032.393429
726.939705,135,2032.452645
715.153455,142,2032.519146
514.435873,97,2032.562083
547.031758,100,2032.61207
653.165043,125,2032.66702
685.796024,125,2032.726767
638.164389,119,2033.237633
425.539263,84,2033.275127
432.211046,80,2033.310152
685.550662,132,2033.370358
485.599139,93,2033.412964
498.901256,93,2033.453946
872.407597,189,2033.537233
584.722167,112,2033.586652
625.287674,114,2033.638602
459.306238,89,2033.677187
543.538762,101,2033.721332
712.493783,129,2033.779544
528.733478,102,2033.824453
568.93967,109,2033.875104
466.322602,90,2033.915246
688.494123,126,2033.97719
593.677194,108,2034.024069
529.760729,98,2034.070806
371.96269,74,2034.10323
754.136992,140,2034.631012
453.973285,92,2034.672015
461.185,88,2034.710538
484.772598,91,2034.750758
534.405832,106,2034.797839
714.160664,128,2034.854491
535.061975,102,2034.900279
592.349534,111,2034.951925
725.98657,132,2035.011793
654.657336,126,2035.06661
525.935206,98,2035.110145
486.682659,93,2035.152027
691.994765,126,2035.207977
522.281972,102,2035.252645
558.651012,100,2035.297791
614.421542,114,2035.351353
571.414644,111,2035.400495
647.819087,132,2035.462565
541.655884,101,2036.004939
606.578687,115,2036.057672
670.345682,125,2036.115098
458.616036,86,2036.154198
475.565777,92,2036.196778
413.125531,80,2036.232416
612.148574,114,2036.284362
453.148171,88,2036.323829
499.806418,91,2036.363457
708.348471,128,2036.421877
480.676684,93,2036.462678
654.358295,121,2036.517626
530.063491,97,2036.560687
728.688073,135,2036.621728
540.895141,100,2036.665841
526.865402,98,2036.708793
849.167372,157,2036.783968
550.918597,106,2036.831707
434.376721,90,2036.874662
583.948634,107,2036.921276
522.694756,100,2037.66062
420.389941,79,2037.695805
632.145328,116,2037.747398
429.030316,80,2037.782351
576.505127,108,2037.830785
612.48441,113,2037.882038
639.458779,116,2037.937437
649.987626,119,2037.991135
529.70574,98,2038.035251
874.666866,159,2038.107652
432.473305,81,2038.145628
430.891471,87,2038.183873
507.9775,94,2038.229689
497.825312,95,2038.272617
503.10235,94,2038.314947
433.432244,85,2038.353275
410.879614,85,2038.392233
866.882959,161,2038.467322
615.96229,110,2038.516211
522.328216,98,2039.143855
413.226125,79,2039.178812
919.270917,169,2039.253056
497.997434,98,2039.297718
506.969139,94,2039.339005
691.112777,136,2039.398998
504.223022,98,2039.440163
487.547435,95,2039.4819
1032.323249,193,2039.566795
532.999189,100,2039.609723
520.903924,101,2039.654969
460.218685,85,2039.691584
473.769504,90,2039.730626
490.469304,95,2039.771409
485.238106,96,2039.81249
591.914085,111,2039.860358
666.164886,123,2039.913143
465.405489,94,2039.953955
587.748427,113,2040.004309
567.473686,103,2040.496689
518.243648,99,2040.539909
507.401022,99,2040.584389
474.076066,89,2040.624053
537.942543,106,2040.670095
426.556194,80,2040.704162
451.791854,84,2040.741603
501.775507,93,2040.781495
533.694786,99,2040.824545
535.646361,103,2040.870984
590.800543,113,2040.920225
654.81426,124,2040.974467
619.219868,119,2041.02758
523.174813,101,2041.072081
626.25152,117,2041.124121
252.033758,50,2041.144532
531.013814,99,2041.188533
551.00482,104,2041.233613
558.680813,109,2041.282233
493.621736,93,2041.322612
604.386701,114,2041.373284
682.930113,126,2041.885326
622.83516,115,2041.936065
714.158982,133,2041.995356
564.579741,106,2042.042249
583.608659,110,2042.089057
587.499804,110,2042.135973
516.727021,95,2042.176759
702.259587,126,2042.232261
618.414525,121,2042.284116
619.874412,116,2042.333861
508.061449,93,2042.374108
447.774853,85,2042.409742
531.666477,99,2042.451653
503.281401,94,2042.492458
553.095743,104,2042.539882
631.233709,115,2042.58981
584.866585,111,2042.637951
519.55759,97,2042.679863
470.930501,92,2042.719224
757.495957,137,2043.227813
687.803814,138,2043.28749
514.885361,104,2043.332955
586.924679,112,2043.38179
447.761776,87,2043.418895
673.917495,126,2043.474751
723.748439,134,2043.536323
506.477014,94,2043.577236
834.428827,152,2043.64312
566.056317,107,2043.688469
494.653145,90,2043.727277
592.353542,117,2043.776665
632.98348,122,2043.83003
659.168995,131,2043.885313
715.127776,132,2043.943379
543.540021,103,2043.987818
455.61502,89,2044.026154
643.069099,117,2044.522552
532.208349,107,2044.569215
611.882211,117,2044.620659
529.117389,99,2044.664505
578.383753,106,2044.709824
522.374619,98,2044.751897
450.059294,84,2044.788723
713.491636,149,2044.854398
689.208582,127,2044.908982
667.888599,125,2044.96325
530.419204,99,2045.007312
569.889597,109,2045.054049
1102.350898,205,2045.143852
771.162769,144,2045.206004
840.828997,149,2045.272398
707.812713,132,2045.329797
677.687422,125,2045.384734
584.589395,107,2045.958355
559.243014,109,2046.005384
524.61736,95,2046.046222
606.522738,110,2046.093706
439.857571,89,2046.131788
571.730726,108,2046.179678
498.342692,98,2046.22106
454.773566,84,2046.256297
486.864628,94,2046.29667
513.266945,95,2046.338345
623.106451,114,2046.38922
458.118674,84,2046.427043
504.536848,94,2046.471023
425.598355,78,2046.506763
581.397862,111,2046.558032
536.748582,100,2046.602664
457.185375,85,2046.642005
691.092045,127,2046.700249
529.512865,100,2046.746325
622.848553,114,2046.79775
734.463471,133,2047.331066
576.97883,106,2047.378981
561.480019,105,2047.426184
488.279734,100,2047.472426
478.130575,91,2047.51578
441.657821,81,2047.553993
717.515356,131,2047.615646
638.855803,132,2047.680706
674.608939,126,2047.739352
879.486118,170,2047.820931
467.94527,89,2047.864282
595.006625,115,2047.922227
629.615931,116,2047.977706
691.259824,126,2048.035229
522.844114,97,2048.078943
813.881724,151,2048.148547
737.460176,140,2048.217939
563.534829,106,2048.281038
763.36136,143,2048.926965
586.19864,109,2048.974469
472.357233,97,2049.015179
676.726781,136,2049.074293
707.865043,129,2049.131627
521.015505,96,2049.173598
469.213884,93,2049.214335
749.185821,138,2049.273261
576.522164,107,2049.319638
527.408918,99,2049.361269
740.048478,144,2049.420624
443.174624,84,2049.455742
691.563895,127,2049.510522
587.442582,108,2049.55661
674.33865,123,2049.609176
550.959683,106,2049.655759
702.508582,129,2049.71288
531.520377,98,2050.221612
668.916759,126,2050.277102
736.902864,134,2050.336399
590.158591,111,2050.385587
585.809989,108,2050.435023
700.987173,134,2050.493297
624.135004,118,2050.54462
441.900664,84,2050.580697
617.98605,116,2050.63022
615.574523,113,2050.678222
526.383871,108,2050.723549
593.751019,110,2050.770849
579.492631,110,2050.819892
858.343245,154,2050.886104
606.583223,111,2050.936389
485.054747,89,2050.974471
538.416728,103,2051.018112
610.917645,117,2051.069545
668.882372,123,2051.572254
557.828579,105,2051.618814
544.714098,105,2051.664208
624.246754,117,2051.715428
509.895217,95,2051.756649
494.305832,94,2051.797129
588.51589,114,2051.847317
580.757051,110,2051.896349
541.781363,101,2051.942919
636.958722,115,2051.992377
441.796373,81,2052.027462
825.936513,164,2052.099654
575.093968,110,2052.146452
499.493209,106,2052.195042
465.10359,89,2052.233374
699.19401,138,2052.294069
764.404176,148,2052.356114
585.029532,109,2052.4035
542.741785,99,2052.445803
545.68571,102,2052.943107
508.344095,95,2052.985767
516.364585,98,2053.028837
551.954631,103,2053.073475
523.513079,97,2053.116065
618.348617,114,2053.163604
455.828059,90,2053.203975
573.279709,106,2053.250631
728.071363,137,2053.309978
439.945148,83,2053.346875
641.338466,128,2053.403101
474.551706,87,2053.440888
619.895918,115,2053.492537
548.32085,102,2053.536734
671.67421,125,2053.591328
540.500097,100,2053.63497
406.407872,83,2053.671328
671.508292,129,2053.726648
595.415575,113,2053.776498
652.668413,142,2054.282624
562.00452,112,2054.33005
444.21224,87,2054.366807
884.995141,162,2054.435664
569.25926,105,2054.481892
1178.141252,221,2054.578156
592.31871,109,2054.625118
570.702202,104,2054.669003
398.144624,74,2054.70072
571.319892,106,2054.745963
573.434241,109,2054.793304
479.473223,88,2054.83013
622.30491,114,2054.883984
1156.260509,219,2054.985856
655.099959,122,2055.038284
826.64572,152,2055.104391
605.252752,115,2055.594443
605.521882,112,2055.643157
580.777332,104,2055.688211
562.484113,103,2055.732976
677.837288,125,2055.788333
495.376489,93,2055.829237
414.902253,81,2055.863739
540.647068,101,2055.907613
778.843683,141,2055.968767
683.463877,125,2056.022739
584.418573,107,2056.068759
614.425662,117,2056.117927
499.24953,92,2056.15731
703.293,131,2056.214598
684.167936,132,2056.272789
528.368244,102,2056.316242
416.858745,77,2056.349447
607.373987,111,2056.398988
550.987133,101,2056.443671
564.173244,104,2056.958003
538.430767,100,2057.002392
594.540136,109,2057.049763
495.020669,91,2057.089883
562.063921,103,2057.135112
647.462463,119,2057.188694
600.394426,114,2057.239511
517.711125,96,2057.281377
536.112516,102,2057.327082
500.195652,94,2057.367965
598.911643,112,2057.416965
370.696833,74,2057.448522
906.657195,163,2057.521068
524.624356,107,2057.567413
496.166059,91,2057.606691
758.092133,140,2057.669066
505.419767,94,2057.708848
483.31651,92,2057.750088
822.681594,150,2057.817707
490.870276,96,2058.31561
561.993215,102,2058.35963
436.606287,82,2058.397232
756.184688,141,2058.460146
522.061684,98,2058.503586
898.117044,164,2058.574692
521.709337,100,2058.617816
533.485094,99,2058.66108
488.882967,90,2058.700925
547.218015,101,2058.74578
972.546006,180,2058.825453
635.623611,119,2058.879055
688.583419,126,2058.933354
576.648008,106,2058.979531
764.978453,142,2059.041974
524.93064,99,2059.085657
813.382449,149,2059.151989
716.301522,134,2059.856852
597.830006,108,2059.905285
573.748023,105,2059.967628
610.515413,114,2060.021132
548.165822,103,2060.067351
594.630138,111,2060.11878
488.319199,98,2060.162396
557.887321,102,2060.208037
495.557036,93,2060.249979
806.309639,153,2060.320051
668.835071,122,2060.374316
523.522147,96,2060.417637
652.096469,127,2060.475255
515.942806,100,2060.521498
986.765393,179,2060.602316
629.583671,115,2060.655189
675.263752,127,2060.712072
608.210506,112,2060.764377
768.542759,142,2061.438775
589.669898,107,2061.488613
710.836306,130,2061.552427
485.230512,92,2061.594542
458.96062,91,2061.63647
658.826247,125,2061.694504
636.555665,124,2061.754114
958.996268,179,2061.843132
439.804197,83,2061.883046
525.150612,101,2061.931789
537.894001,103,2061.979593
669.397627,126,2062.0385
478.011749,87,2062.07847
700.330416,127,2062.137595
588.571475,120,2062.196007
424.451416,80,2062.233827
751.747717,136,2062.299309
753.066914,141,2062.369178
782.974465,143,2063.22954
568.0035,110,2063.280047
450.894723,84,2063.319607
505.867115,93,2063.362306
567.047439,104,2063.408965
517.667558,95,2063.45165
740.517078,131,2063.510793
519.90543,107,2063.558629
893.675796,164,2063.633965
692.002609,129,2063.69313
561.89839,104,2063.739235
456.059215,84,2063.77582
541.33687,99,2063.819188
563.821457,103,2063.864029
643.29182,122,2063.917173
643.836076,122,2063.971234
634.254541,119,2064.024732
643.125582,121,2064.078496
677.09858,128,2064.823838
673.107717,123,2064.882866
571.255886,116,2064.938789
538.113972,99,2064.984505
891.292909,161,2065.055361
752.569008,142,2065.118596
569.047498,105,2065.164734
590.422647,114,2065.215634
459.958708,90,2065.258353
407.350805,77,2065.293316
635.119746,119,2065.348593
423.353438,80,2065.387026
535.906697,99,2065.433559
653.768909,121,2065.490254
1089.354999,203,2065.584608
691.082154,125,2065.641762
573.524867,104,2065.689745
499.819627,92,2066.327565
521.029318,100,2066.37193
510.756045,97,2066.41391
426.150887,93,2066.454046
510.889311,97,2066.496315
561.760393,103,2066.541634
512.255375,95,2066.583281
666.527033,129,2066.640611
653.895959,121,2066.692521
648.047439,122,2066.746578
613.136782,117,2066.797497
458.534669,89,2066.836747
485.882831,94,2066.877207
612.129721,116,2066.927671
646.906215,127,2066.981776
725.226704,134,2067.039803
644.359753,119,2067.091117
609.181069,119,2067.145093
906.508025,173,2067.790887
817.941688,158,2067.861528
628.12691,116,2067.914869
619.35395,119,2067.966161
494.58727,93,2068.006314
506.625451,100,2068.050726
685.749771,130,2068.109028
601.77976,112,2068.156994
539.308289,98,2068.198912
614.286231,111,2068.247805
743.807901,146,2068.309977
539.840345,99,2068.352909
518.448507,101,2068.396813
635.382222,115,2068.446875
454.497661,86,2068.483645
583.811712,109,2068.533393
470.489245,87,2068.570629
613.65947,111,2068.619511
511.362278,95,2068.661581
578.206219,107,2069.174303
542.693398,99,2069.219267
632.307681,115,2069.26907
552.230593,100,2069.313472
488.6744,95,2069.356075
543.583456,100,2069.400056
735.88617,133,2069.458804
752.051347,140,2069.520891
496.608595,92,2069.559885
654.059986,119,2069.611902
715.173049,135,2069.671949
610.837368,113,2069.720248
528.121504,98,2069.762881
505.072047,95,2069.803622
587.903356,108,2069.849917
898.522388,163,2069.922331
542.133931,97,2069.964676
760.743216,142,2070.02545
362.669348,70,2070.523248
932.463821,170,2070.598717
689.625547,127,2070.654868
558.823815,103,2070.699428
787.302656,145,2070.763458
485.420188,89,2070.80252
719.291478,133,2070.860187
743.948006,141,2070.921175
456.629913,86,2070.959376
943.948163,171,2071.035192
773.605327,141,2071.096252
684.764663,131,2071.153998
569.300605,103,2071.198125
596.398457,112,2071.248637
557.259814,101,2071.293134
574.886678,106,2071.339489
484.424476,89,2071.378519
588.175038,112,2071.976964
506.441447,97,2072.023833
711.569248,153,2072.09462
934.630153,176,2072.171995
833.409189,155,2072.240368
642.917163,117,2072.29269
1051.574559,191,2072.37619
666.240675,121,2072.429329
521.467495,97,2072.47048
747.825533,141,2072.531593
389.344985,80,2072.566228
782.384107,141,2072.626736
437.700393,89,2072.664089
588.108905,111,2072.712853
597.50168,107,2072.759356
487.896411,90,2072.797531
665.57155,128,2072.852429
647.100791,117,2073.399084
382.991111,70,2073.429211
671.425948,125,2073.484737
537.898123,99,2073.530161
746.391791,143,2073.594426
445.145963,83,2073.631181
708.907224,132,2073.689545
497.145824,94,2073.7296
651.595917,119,2073.781663
589.693805,113,2073.830347
565.173953,106,2073.875479
515.644694,94,2073.915684
554.7001,105,2073.961115
593.034159,114,2074.010269
524.285654,97,2074.05237
474.440662,92,2074.093391
705.391828,132,2074.150342
647.66413,124,2074.206114
547.767962,101,2074.252351
599.322803,111,2074.793985
486.5169,92,2074.834124
536.720838,102,2074.878702
527.761719,98,2074.921893
840.743814,151,2074.986844
815.376678,147,2075.05282
654.553243,120,2075.106802
423.626592,79,2075.140491
527.279506,96,2075.18299
567.677422,108,2075.230742
577.826107,109,2075.279125
738.991652,143,2075.341547
500.32505,92,2075.381842
514.999777,102,2075.428115
641.717412,120,2075.481692
869.774073,160,2075.552722
609.988892,112,2075.602527
669.162117,123,2076.210312
591.51598,107,2076.257592
534.409684,97,2076.300934
577.097533,113,2076.350409
641.186306,121,2076.403806
588.425792,111,2076.450536
546.421092,104,2076.49768
594.156101,110,2076.545317
616.383535,111,2076.594302
611.240796,110,2076.642853
634.77246,119,2076.694771
667.660868,121,2076.74779
682.19972,123,2076.802448
423.15491,81,2076.837369
755.557711,144,2076.902354
581.099652,108,2076.949367
702.659187,129,2077.006019
552.08756,105,2077.051556
302.259723,62,2077.078347
677.177106,126,2077.737455
514.59697,95,2077.781673
597.439654,112,2077.833683
501.299665,96,2077.877068
686.104222,128,2077.941475
490.64722,91,2077.982223
669.389387,125,2078.043888
625.866945,118,2078.100552
636.694102,118,2078.154304
486.640857,96,2078.197578
664.193868,120,2078.25128
368.878353,81,2078.288768
490.053058,90,2078.330845
590.094439,111,2078.383106
480.644708,97,2078.428176
748.362548,161,2078.500898
541.683051,99,2078.545452
639.067192,116,2078.597744
572.014851,112,2078.648895
692.480234,126,2079.183443
582.949103,108,2079.233908
490.365831,89,2079.274862
645.116157,122,2079.330055
683.883635,126,2079.387109
505.454324,99,2079.431163
573.954276,106,2079.477164
506.569809,103,2079.523124
469.473672,87,2079.562198
550.234542,101,2079.607359
605.605776,109,2079.655692
571.195077,106,2079.702143
625.3312,114,2079.755121
727.359779,140,2079.81656
532.442369,104,2079.862964
569.76406,105,2079.909471
691.268875,137,2079.972146
570.967658,109,2080.020952
675.287779,125,2080.541449
479.910747,91,2080.582109
601.170962,110,2080.631234
686.540729,129,2080.691504
930.073844,177,2080.773787
456.401808,85,2080.813021
819.566754,158,2080.886635
533.862263,101,2080.93445
573.849197,113,2080.98495
658.848538,122,2081.039266
409.471939,76,2081.072233
611.054057,119,2081.125404
388.74902,80,2081.161866
638.340907,116,2081.218628
570.23425,106,2081.268005
503.071373,94,2081.310485
619.467176,114,2081.362064
536.344223,98,2081.406495
376.17735,78,2081.441668
455.941267,87,2082.046811
442.665271,85,2082.085227
451.500808,89,2082.123958
562.685256,104,2082.170575
509.865898,93,2082.212359
574.34586,114,2082.261519
704.365471,136,2082.321995
513.847867,100,2082.368597
456.300691,90,2082.409429
498.995558,96,2082.454436
826.898059,154,2082.524169
506.62644,92,2082.566269
622.351979,113,2082.617193
688.365847,126,2082.673213
467.604085,87,2082.712135
612.700652,116,2082.764569
544.851973,100,2082.809147
647.655787,123,2082.864215
576.438297,107,2082.912075
558.072239,106,2083.566165
656.21026,119,2083.618093
417.903586,78,2083.652185
690.767743,128,2083.70883
451.454238,83,2083.743861
755.903695,139,2083.804128
684.583111,125,2083.858541
469.406571,92,2083.897229
509.453988,92,2083.937047
656.732924,125,2083.992059
454.322989,98,2084.034806
485.410042,89,2084.074032
652.196462,118,2084.12688
842.354036,152,2084.194462
559.432732,104,2084.24141
496.691051,92,2084.281534
691.616456,130,2084.336155
373.771562,69,2084.365495
569.231915,105,2084.411595
779.519995,145,2085.123719
492.806613,95,2085.166317
649.155929,122,2085.21906
478.493366,92,2085.258416
532.934897,100,2085.301728
458.120371,86,2085.340925
489.769527,90,2085.38058
620.292335,115,2085.431155
511.603973,95,2085.473229
558.754808,105,2085.518166
747.137344,135,2085.576957
636.394643,118,2085.62913
510.849803,101,2085.672826
510.937388,97,2085.714647
599.9848,108,2085.763052
539.334406,99,2085.806564
703.92929,140,2085.867414
413.392383,76,2085.901497
556.724621,103,2085.946388
504.824579,93,2085.986337
566.761097,105,2086.488432
515.944747,99,2086.531002
614.067013,114,2086.580949
655.734751,127,2086.637184
502.119069,95,2086.678627
762.047421,140,2086.741457
755.131254,137,2086.803232
599.503924,112,2086.852334
512.284419,102,2086.896876
301.159419,66,2086.924519
504.368039,93,2086.964304
605.130717,112,2087.013927
542.57657,106,2087.059425
665.967707,124,2087.113972
536.700813,102,2087.160156
487.267546,102,2087.205715
635.142312,116,2087.256001
663.793771,131,2087.313604
562.994126,103,2087.840732
558.175413,103,2087.887035
586.699201,109,2087.935478
628.312127,116,2087.986417
770.125053,138,2088.047702
618.682041,120,2088.102411
540.977415,103,2088.147725
583.156429,108,2088.194255
716.652749,132,2088.252144
585.430452,107,2088.29923
472.573426,87,2088.336889
618.986062,112,2088.384983
645.509291,119,2088.438835
620.133483,113,2088.489118
1157.908841,226,2088.591082
538.666463,102,2088.635448
607.708784,113,2088.686463
597.738134,112,2089.221999
496.780484,96,2089.265745
715.913439,133,2089.32459
770.798067,141,2089.387382
656.160364,119,2089.440201
690.830505,123,2089.492769
365.609979,73,2089.523708
601.592539,116,2089.577387
669.769615,126,2089.63435
566.913473,104,2089.681198
639.839693,119,2089.732839
678.373843,126,2089.787304
525.241004,96,2089.829493
496.346061,98,2089.872204
510.992462,109,2089.922485
756.745146,143,2089.986592
448.841594,92,2090.027147
461.087321,90,2090.06591
672.386944,123,2090.119509
544.644713,106,2090.617291
576.658821,105,2090.663907
657.571972,120,2090.716087
595.447522,110,2090.764772
519.166875,98,2090.806846
392.955428,79,2090.841094
620.086216,122,2090.895385
550.774677,108,2090.942425
413.647518,84,2090.97975
536.142625,103,2091.024587
584.598261,108,2091.072346
665.419588,122,2091.126297
613.3918,115,2091.178682
638.347755,124,2091.232744
619.272302,120,2091.284526
476.32456,87,2091.323303
579.047642,106,2091.371333
547.764716,101,2091.415042
547.858023,101,2091.45801
570.678115,111,2091.989905
671.130529,130,2092.048369
474.562942,89,2092.087437
789.291759,144,2092.156116
491.631465,94,2092.196143
596.383322,110,2092.243896
639.387896,126,2092.301682
750.864499,144,2092.365852
659.959744,122,2092.420212
457.388064,90,2092.459959
624.643918,113,2092.508641
525.621332,103,2092.554831
737.546646,136,2092.615448
530.58729,102,2092.661607
604.806006,110,2092.709531
551.800671,103,2092.753751
461.450028,95,2092.796135
603.759525,112,2092.84523
726.813073,137,2093.386548
451.331763,90,2093.427681
603.936053,114,2093.477114
716.45921,132,2093.533958
619.908402,116,2093.585296
596.14023,110,2093.635176
614.092114,114,2093.687475
1061.520117,191,2093.774082
472.774765,92,2093.814587
486.262328,90,2093.853121
891.406295,162,2093.925153
551.907416,108,2093.973473
630.782516,122,2094.029408
623.180505,112,2094.078481
452.268665,83,2094.114018
616.718887,115,2094.16277
582.935251,105,2094.208893
885.984769,176,2094.748104
719.017314,132,2094.805931
560.563237,102,2094.851093
722.951272,131,2094.909262
532.391451,98,2094.95175
570.455964,109,2094.999039
398.327592,74,2095.031067
818.434153,153,2095.097798
533.230917,101,2095.141899
544.684544,100,2095.185436
635.9284,120,2095.237336
613.907611,112,2095.28397
541.363145,102,2095.328069
565.322,107,2095.373242
515.776963,95,2095.414299
555.809754,105,2095.460257
778.557545,141,2095.52184
566.743233,106,2095.571301
331.542876,68,2095.602414
445.269893,84,2096.09341
513.693841,96,2096.136325
492.546542,91,2096.175932
591.132354,110,2096.224562
442.206481,81,2096.260074
534.071209,101,2096.303721
675.54606,123,2096.35728
492.10008,92,2096.397374
543.621933,100,2096.441178
559.208193,106,2096.488648
472.968875,87,2096.526003
540.371924,114,2096.574939
677.30792,126,2096.631707
614.935427,113,2096.681968
558.479545,103,2096.726501
533.634352,106,2096.772587
489.653144,92,2096.811997
973.018644,175,2096.890253
470.060775,87,2096.927859
589.570757,108,2097.416868
451.750819,85,2097.454049
587.254965,111,2097.502492
586.637293,108,2097.551405
854.855415,156,2097.621006
498.527555,92,2097.66067
487.709751,90,2097.699103
621.674285,118,2097.74978
751.420077,138,2097.810259
498.188948,98,2097.854051
620.079214,113,2097.902448
643.449437,117,2097.953234
271.037184,57,2097.976552
646.456561,120,2098.02869
800.912462,148,2098.094184
515.127434,95,2098.135602
536.951314,100,2098.17906
626.676143,117,2098.230817
537.560088,102,2098.276581
578.331165,109,2098.815022
630.471445,120,2098.871296
559.142107,105,2098.918753
931.397268,182,2099.000368
609.965901,113,2099.049201
625.922166,114,2099.098081
754.109308,138,2099.158669
533.5607,103,2099.204697
438.405392,81,2099.240077
476.78113,88,2099.279281
494.80349,91,2099.318569
526.888188,102,2099.362648
807.449309,145,2099.424063
511.926098,93,2099.464667
494.057769,93,2099.504852
507.343411,106,2099.550894
838.885767,151,2099.616172
687.046648,135,2099.677017
543.853361,99,2100.193684
520.978816,96,2100.236248
394.134221,72,2100.266546
596.571886,108,2100.3132
1105.613589,207,2100.406121
934.54267,175,2100.483993
538.746813,104,2100.530656
657.993883,122,2100.584349
583.67629,110,2100.632636
466.261171,86,2100.670388
675.137559,122,2100.72375
538.468831,107,2100.770924
615.936391,116,2100.821088
564.138927,108,2100.868331
637.548282,120,2100.921424
449.99523,86,2100.957939
568.789054,111,2101.007055
615.697187,112,2101.05531
571.284027,105,2101.563529
741.200533,133,2101.622525
501.342582,93,2101.662001
477.855023,91,2101.702289
589.500686,108,2101.749191
900.322219,178,2101.8309
583.251413,108,2101.878986
606.152553,112,2101.92822
743.012974,134,2101.986925
494.912655,93,2102.027745
790.195372,143,2102.09026
625.098916,129,2102.151189
536.037704,103,2102.196114
673.778469,124,2102.251001
546.097007,104,2102.298593
574.569732,110,2102.347504
680.913588,128,2102.407059
398.346701,73,2102.439312
615.082146,124,2102.943282
472.805359,88,2102.982747
720.235827,130,2103.039661
478.697599,89,2103.078121
